training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,331.7297,1.1290,-0.3126
0,1,0.002,247.7999,2.3945,0.0051
0,2,0.002,207.9384,4.0231,0.0883
0,3,0.002,190.6600,3.8780,0.1781
0,4,0.002,176.2398,3.4361,0.2394
0,5,0.002,164.7091,3.7318,0.2801
0,6,0.002,156.8814,3.7734,0.3203
0,7,0.002,149.6213,3.5269,0.3572
0,8,0.002,144.0596,3.4045,0.3897
0,9,0.002,140.2657,3.2896,0.4120
0,10,0.002,136.8053,3.1011,0.4296
0,11,0.002,133.8466,2.9659,0.4456
0,12,0.002,129.3958,2.8559,0.4644
0,13,0.002,126.8770,2.7100,0.4746
0,14,0.002,124.0799,2.5872,0.4841
0,15,0.002,119.8943,2.4020,0.5015
0,16,0.002,118.0790,2.2921,0.5130
0,17,0.002,114.2512,2.2479,0.5285
0,18,0.002,112.3144,2.1393,0.5358
0,19,0.002,110.0777,2.0327,0.5458
0,20,0.002,106.7852,1.9703,0.5600
0,21,0.002,106.5447,1.8852,0.5599
0,22,0.002,103.8525,1.8716,0.5690
0,23,0.002,101.5815,1.8779,0.5822
0,24,0.002,99.4390,1.7850,0.5912
0,25,0.002,97.4381,1.7711,0.5948
0,26,0.002,96.0757,1.7550,0.6023
0,27,0.002,94.1715,1.7131,0.6145
0,28,0.002,93.4423,1.7314,0.6140
0,29,0.002,92.8927,1.7003,0.6174
0,30,0.002,89.2672,1.6987,0.6315
0,31,0.002,89.0128,1.6427,0.6330
0,32,0.002,87.9814,1.6495,0.6390
0,33,0.002,85.5164,1.6300,0.6485
0,34,0.002,84.0274,1.6165,0.6536
0,35,0.002,83.9142,1.5939,0.6539
0,36,0.002,81.0579,1.5247,0.6664
0,37,0.002,80.7583,1.5410,0.6675
0,38,0.002,79.9951,1.5358,0.6722
0,39,0.002,79.9239,1.5348,0.6706
0,40,0.002,78.9949,1.4832,0.6746
0,41,0.002,76.3005,1.5065,0.6860
0,42,0.002,76.8950,1.5282,0.6834
0,43,0.002,75.7457,1.4891,0.6888
0,44,0.002,74.5977,1.4201,0.6929
0,45,0.002,73.9541,1.4391,0.6961
0,46,0.002,72.8981,1.4816,0.6991
0,47,0.002,72.4046,1.4263,0.7019
0,48,0.002,72.1695,1.3997,0.7020
0,49,0.002,70.8280,1.4158,0.7092
0,50,0.002,70.2403,1.4164,0.7095
0,51,0.002,70.4382,1.3846,0.7085
0,52,0.002,69.7495,1.4442,0.7098
0,53,0.002,68.9776,1.3963,0.7132
0,54,0.002,68.6486,1.3937,0.7132
0,55,0.002,67.1024,1.3904,0.7221
0,56,0.002,67.0091,1.4011,0.7217
0,57,0.002,65.8815,1.3263,0.7255
0,58,0.002,66.0466,1.3575,0.7264
0,59,0.002,64.9742,1.3264,0.7309
0,60,0.002,65.4041,1.3281,0.7287
0,61,0.002,64.5736,1.3105,0.7329
0,62,0.002,63.7243,1.3188,0.7336
0,63,0.002,63.9401,1.3105,0.7320
0,64,0.002,62.6566,1.3061,0.7378
0,65,0.002,63.6470,1.2884,0.7347
